"4690","Suvira Screens and Stand","Suvira Screens and Stand","LONG WALL MOUNT KIT","0.00 No","2021-07-02 04:45:45.001636"
"4691","Quick Heal Antivieus Pro - Fresh","Quick Heal","LR10 QH Anti Virus 10 User for 1 Year"," 3.00 Box =  48.00 URS","2021-07-02 04:45:45.093537"
"4692","Quick Heal Antivieus Pro - Fresh","Quick Heal","LR1 QH Antivirus 1 User for 1 Year","-24.00 Box = -388.00 URS","2021-07-02 04:45:45.189462"
"4693","Quick Heal Antivieus Pro - Fresh","Quick Heal","LR2 QH Antivirus 2 User For 1year","0.00 Box = -68.00 URS","2021-07-02 04:45:45.281554"
"4694","Quick Heal Antivieus Pro - Fresh","Quick Heal","LR3 Qh Antivirus  3 User for 1 Year"," 75.00 Box =  285.00 URS","2021-07-02 04:45:45.373488"
"4695","Quick Heal Antivieus Pro - Fresh","Quick Heal","LR5 QH Antivirus 5 User for 1 Year"," 1.00 Box =  5.00 URS","2021-07-02 04:45:45.469646"
"4696","Quick Heal Antivieus Pro - Fresh","Quick Heal","LS1 QH Antivirus Pro 3 Year 1 User","0.00 PCS = 0.00 URS","2021-07-02 04:45:45.565462"
"4697","Quick Heal Antivieus Pro - Fresh","Quick Heal","Ls 2 Quick Heal AntiVirus Pro 2 User 3 Year","0.00 No = 0.00 URS","2021-07-02 04:45:45.661437"
"4698","Hardware","Others","LTK-4K4/15M 4K HDMI M-M CABLE","0.00 No","2021-07-02 04:45:45.753488"
"4699","Audio Video Solutions","Others","LTK -539 (HDMI F TO HDMI F JOINTER )","0.00 No","2021-07-02 04:45:45.849348"
"4700","Hardware","Others","LTK-HDMI/10M"," 1.00 No =  1.00 PCS","2021-07-02 04:45:45.941638"
"4701","Suvira Screens and Stand","Suvira Screens and Stand","LUMI MANUAL LIFTING HEIGHT ADJUSTABLE ULTRA -LARGE","0.00 No","2021-07-02 04:45:46.037302"
"4702","Hardware","Others","Luminous 1 Kva Ups Offline","0.00 No = 0.00 PCS","2021-07-02 04:45:46.133455"
"4703","Studio","Others","LUMI TV BRACKET ALUMINIUM HEIGHT TTL07-610TW"," 1.00 No","2021-07-02 04:45:46.225704"
"4704","Hardware","Others","LUMI TV BRACKET TELESCOPIC HEIGHT ADJU TTL03-610TW","0.00 No = 0.00 PCS","2021-07-02 04:45:46.317568"
"4705","Suvira Screens and Stand","Suvira Screens and Stand","LUMI VERSATILE & COMPACT TV CART","0.00 No","2021-07-02 04:45:46.409627"
"4706","SONY HANDY CAM","; Not Applicable","M","Array","2021-07-02 04:45:46.505544"
"4707","Magnet Roller","; Not Applicable","Magnet Roller Assembly for Use in HP CB436A","Array","2021-07-02 04:45:46.601351"
"4708","Magnet Roller","; Not Applicable","Magnet Roller Assembly for Use in HPQ5949A","Array","2021-07-02 04:45:46.697396"
"4709","Magnet Roller","; Not Applicable","Magnet Roller Assy. for Use In HpCB488A","Array","2021-07-02 04:45:46.793633"
"4710","Magnet Roller","; Not Applicable","Magnet Roller Assy. for Use in HP Q2612A","Array","2021-07-02 04:45:46.897465"
"4711","Data Security Softwere","; Not Applicable","Mail Direct Email Maeketing"," 1.00 PCS =  1.00 No","2021-07-02 04:45:46.989557"
"4712","Hardware","Others","Maximus MC22SF2R-G IR Dome Com","Array","2021-07-02 04:45:47.085584"
"4713","Hardware","Others","Maximus MC24SFL2R-G","Array","2021-07-02 04:45:47.181711"
"4714","Antivirus","; Not Applicable","McAfee Internet Security 1 User","Array","2021-07-02 04:45:47.277405"
"4715","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","MCG-MM-SF-20KM 1310 Giga Media Comvertor  (B)"," 2.00 No =  2.00 PCS","2021-07-02 04:45:47.369699"
"4716","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","MCG-MM SF- 20 KM 1550 Giga Media Convertor (A)"," 2.00 No =  2.00 PCS","2021-07-02 04:45:47.461643"
"4717","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","MCG-SM SF - 20 KM 1310 Giga Media Convertor (B)"," 19.00 No =  19.00 PCS","2021-07-02 04:45:47.554010"
"4718","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","MCG-SM SF- 20 KM 1550 Giga Media Convertor (A)"," 25.00 No =  25.00 PCS","2021-07-02 04:45:47.646135"
"4719","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","MC-SM SF 20 KM -1310 100 FX (B)"," 34.00 No =  34.00 PCS","2021-07-02 04:45:47.741825"
"4720","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","MC-SM SF 20 KM-1550 100FX (A)"," 33.00 No =  33.00 PCS","2021-07-02 04:45:47.834178"
"4721","Quick Heal EPS","Quick Heal EPS","MDMR Mobile Device Management Regular","Array","2021-07-02 04:45:47.933543"
"4722","NETRACK ACCESSORIES","RACK","MDU 12 WAY OUTPUT INDIVIDUAL FUSE & INPUT C20"," 1.00 No =  1.00 PCS","2021-07-02 04:45:48.029413"
"4723","Networking Cables","Molex Components","MDU 6 Port","Array","2021-07-02 04:45:48.125706"
"4724","NETRACK ACCESSORIES","RACK","MDU CABLE"," 24.00 No","2021-07-02 04:45:48.218094"
"4725","FLOOR MOUNT RACKS","RACK","Mechinical Lock/Single Point/ Common Key(Compu Rack","Array","2021-07-02 04:45:48.314060"
"4726","FLOOR MOUNT RACKS","RACK","Mechnical Lock /Three Point/Common Key (Compu Rack)","Array","2021-07-02 04:45:48.438300"
"4727","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","Media Convertor -48 Volt to 5v Dc","Array","2021-07-02 04:45:48.534194"
"4728","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","Media Convertor MCG-SMDF-20KM-GIGA"," 24.00 No =  24.00 PCS","2021-07-02 04:45:48.626290"
"4729","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","Media Convertor MC-SMDF-20KM"," 4.00 No =  4.00 PCS","2021-07-02 04:45:48.718846"
"4730","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","MEDIA CONVERTOR MM DUAL FIBER GIGA"," 4.00 No =  4.00 PCS","2021-07-02 04:45:48.814233"
"4731","FLOOR MOUNT RACKS","RACK","Medium Density Verticle Cable Org /6 Inch/F & B/ T"," 2.00 No","2021-07-02 04:45:48.906499"
"4732","EKIN","EKIN","MEET EASY MVOICE 1000B","Array","2021-07-02 04:45:49.006030"
"4733","EKIN Camera","EKIN","MEET EASY M VOICE 3000-B","0.00 No = 0.00 PCS","2021-07-02 04:45:49.098327"
"4734","Studio","Others","METAL CABINET 1","0.00 No = 0.00 PCS","2021-07-02 04:45:49.194021"
"4735","FLOOR MOUNT RACKS","RACK","Metal Door /22 U (For Computer Rack)","Array","2021-07-02 04:45:49.290379"
"4736","FLOOR MOUNT RACKS","RACK","Metal Door/24U/800/NRS1(Computer Rack)","Array","2021-07-02 04:45:49.390217"
"4737","FLOOR MOUNT RACKS","RACK","Metal Door/27U","Array","2021-07-02 04:45:49.486336"
"4738","FLOOR MOUNT RACKS","RACK","Metal Door/42U/600 (For Computer Rack)","Array","2021-07-02 04:45:49.582182"
"4739","FLOOR MOUNT RACKS","RACK","Metal Door/42U/600/NRS-1","Array","2021-07-02 04:45:49.678137"
"4740","FLOOR MOUNT RACKS","RACK","METAL DOOR /42U/800/NRS-1","Array","2021-07-02 04:45:49.774227"
"4741","FLOOR MOUNT RACKS","RACK","Metal Door/600/27U/FM IP55
","Array","2021-07-02 04:45:49.870341"
"4742","FLOOR MOUNT RACKS","RACK","Metal Door/800/42U/NRS","Array","2021-07-02 04:45:49.969879"
"4743","EKIN Camera","EKIN","MG-100 DESKTOP VIDEO CAMERA","0.00 No = 0.00 PCS","2021-07-02 04:45:50.065484"
"4744","Hardware","Others","Micromax 18.5 LED","Array","2021-07-02 04:45:50.161736"
"4745","Hardware","Others","Micromax 3g Usb Modam Data Card","0.00 Box = 0.00 No","2021-07-02 04:45:50.254279"
"4746","; Primary","; Not Applicable","Micromax X321","Array","2021-07-02 04:45:50.349467"
"4747","Microsoft","Others","Microsoft Home & Student 2013","0.00 PCS = 0.00 URS","2021-07-02 04:45:50.441389"
"4748","Microsoft","Microsoft","Microsoft Office Home & Business 2019"," 17.00 No =  17.00 PCS","2021-07-02 04:45:50.534134"
"4749","M S Windows","Others","Microsoft Win 8 32/64 Bit","Array","2021-07-02 04:45:50.634088"
"4750","Microsoft","Microsoft","Microsoft WIN HOME 10 32/64 Bit Eng Intl Usb RS","0.00 No = 0.00 PCS","2021-07-02 04:45:50.726021"
"4751","Microsoft","Microsoft","Microsoft WIN PRO 10 32/64BIT ENG USB"," 33.00 No =  33.00 PCS","2021-07-02 04:45:50.818046"
"4752","; Primary","; Not Applicable","MICROTECH UPS 1 KVA","Array","2021-07-02 04:45:50.913660"
"4753","Microsoft","Others","Micro Win Pro 10 64 Bit Eng Inti 1pk DSP OEI  DVD","0.00 No = 0.00 PCS","2021-07-02 04:45:51.006296"
"4754","MikroTik","; Not Applicable","MIKROTIK RB 911G-5HPacD-NB  (MTK0039)"," 3.00 No","2021-07-02 04:45:51.102145"
"4755","Airpro Controller","AIRPRO","MIKROTIK RBLHG-5ND"," 1.00 No =  1.00 PCS","2021-07-02 04:45:51.197411"
"4756","MikroTik","; Not Applicable","Mikrotik Routerboard 450","Array","2021-07-02 04:45:51.294133"
"4757","MikroTik","; Not Applicable","Mikro-Tik SXT Lite-5 ( Sxt 5n Dr2)","0.00 No","2021-07-02 04:45:51.389990"
"4758","AIRPRO ANTENNA","AIRPRO","Mimo Omni Antina","Array","2021-07-02 04:45:51.486162"
"4759","Hardware","; Not Applicable","MINI 6U MIXER","-1.00 PCS","2021-07-02 04:45:51.578074"
"4760","Hard Disk","Others","MM","Array","2021-07-02 04:45:51.674253"
"4761","Hardware","Others","Mode","Array","2021-07-02 04:45:51.769970"
"4762","Hardware","Others","Module Box","0.00 No = 0.00 PCS","2021-07-02 04:45:51.867042"
"4763","Molex Face Plates & Krone Boxes","Molex Components","Molex","Array","2021-07-02 04:45:51.962029"
"4764","MOLEX","Molex Components","MOLEX000140 WPJ-00059-02 WALLPLATE 4P WHITE","0.00 PCS","2021-07-02 04:45:52.054179"
"4765","Molex FIBER Patch Cords","Molex Components","Molex 1","Array","2021-07-02 04:45:52.150171"
"4766","Molex Face Plates & Krone Boxes","Molex Components","Molex 10Pair Diconnect Module (DCN-00001)"," 6.00 No =  6.00 PCS","2021-07-02 04:45:52.242149"
"4767","Molex Cables","Molex Cable","Molex 12 Core OM2 Outdoor ARM OFC (AFOUN012OM2)","Array","2021-07-02 04:45:52.338323"
"4768","Molex Cables","Molex Cable","Molex 12 Core SM Armd Fiber Cable (AFOUN012OS2.12.C","-223.00 mtr = -223.00 PCS","2021-07-02 04:45:52.434323"
"4769","Molex Cables","Molex Cable","Molex 12 Core SM UTP Cable","Array","2021-07-02 04:45:52.530201"
"4770","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","Molex 1.5M OM3 Pigtail SC Type (91.30.332.00B00)"," 2.00 No =  2.00 PCS","2021-07-02 04:45:52.622251"
"4771","Molex Cables","Molex Cable","Molex 24 Core Armoured OS2 (AFOAJ024OS2)","0.00 mtr = 0.00 PCS","2021-07-02 04:45:52.718342"
"4772","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","MOLEX 24P Confi Fiber Sliding Drawe (RFR-00082-I"," 36.00 No =  36.00 PCS","2021-07-02 04:45:52.814130"
"4773","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","Molex 24 Port Fiber Sliding LIU (17.B155G.24P.CN)","Array","2021-07-02 04:45:52.918143"
"4774","Molex Face Plates & Krone Boxes","Molex Components","Molex 24 Port FMS Term Drawer with Ear","Array","2021-07-02 04:45:53.014302"
"4775","Molex Datgate I/O & Gangbox","Molex Components","Molex 2 Port Datagate Wall Plate (WPJ-00043-02)"," 100.00 No =  100.00 PCS","2021-07-02 04:45:53.110132"
"4776","Molex Face Plates & Krone Boxes","Molex Components","Molex 2 Port  Modular Surface Box White","Array","2021-07-02 04:45:53.206189"
"4777","Molex FIBER Patch Cords","Molex Components","MOLEX 3","Array","2021-07-02 04:45:53.302076"
"4778","Molex Cables","Molex Cable","MOLEX 4 CORE FIBER CABLE","Array","2021-07-02 04:45:53.398033"
"4779","Molex Cables","Molex Cable","Molex 4 Core MM Fiber (AFOUN004OM1)"," 195.00 mtr =  195.00 PCS","2021-07-02 04:45:53.494082"
"4780","Molex Cables","Molex Cable","Molex 4 Core SM Fiber","Array","2021-07-02 04:45:53.590257"
"4781","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","MOLEX 4 PAIR TERMINATION TOOL FRAME (31.0011)","0.00 No = 0.00 PCS","2021-07-02 04:45:53.682237"
"4782","Molex Patch Panels","Molex Components","Molex 50 Port Voice Patch Panel (PID-00145)","Array","2021-07-02 04:45:53.778094"
"4783","Molex Cables","Molex Cable","Molex 6 Core ARM (AFOAJ006OS2)","Array","2021-07-02 04:45:53.874058"
"4784","Molex Cables","Molex Cable","Molex 6Core Armoured Fiber Cable (AFOUN006OM1)","Array","2021-07-02 04:45:53.974113"
"4785","Molex Cables","Molex Cable","Molex 6 Core OM1 Armoured Fiber Cable (ZFOUZ006OM1)","0.00 mtr = 0.00 PCS","2021-07-02 04:45:54.066207"
"4786","Molex Cables","Molex Cable","Molex 6core Outdoor Arm Fiber SM (AFOUN006OS2) YL","0.00 mtr = 0.00 PCS","2021-07-02 04:45:54.158103"
"4787","Molex Cables","Molex Cable","Molex 6core Outdoor Armoured Fiber SM (AFOUN006OS2)"," 533.00 mtr =  533.00 PCS","2021-07-02 04:45:54.253675"
"4788","Molex Cables","Molex Cable","Molex 6Core Outdoor MM Armoured Cable AFOUN006OM2","-4.00 No = -4.00 PCS","2021-07-02 04:45:54.345833"
"4789","Molex Cables","Molex Cable","Molex 6 Core SM Fiber  (AFOUN006OS1)","Array","2021-07-02 04:45:54.441655"
"4790","Molex Cables","Molex Cable","Molex 6 Core SM Outdoor Arm LSZH(ZFOUZ006OS1)"," 200.00 mtr =  200.00 PCS","2021-07-02 04:45:54.534080"
"4791","Molex Cables","Molex Cable","Molex 8F OTR Armd Unitube SM 9/125UM","Array","2021-07-02 04:45:54.629840"
"4792","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","Molex 8 Port Loaded LIU SC Type (WFR-00029-02)","0.00 No = 0.00 PCS","2021-07-02 04:45:54.721915"
"4793","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","Molex Adaptor Plate 6F DSC OS1 (AFR-00358-I)"," 14.00 No =  14.00 PCS","2021-07-02 04:45:54.817749"
"4794","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","Molex Adapt Plate 12F DLC OS2 (AFR-00365-I)"," 3.00 No =  3.00 PCS","2021-07-02 04:45:54.910114"
"4795","Molex Cables","Molex Cable","Molex ANDOFC 24C OM3 Indoor Fiber Cable (AFOIZ024OM","Array","2021-07-02 04:45:55.005988"
"4796","Molex Datgate I/O & Gangbox","Molex Components","Molex Angular 2 Port Face Plate (WSY-00006-02-2P)"," 80.00 No =  80.00 PCS","2021-07-02 04:45:55.098190"
"4797","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","Molex Blank DSC Blk 3pcs (AFR-00174)"," 99.00 No =  99.00 PCS","2021-07-02 04:45:55.194266"
"4798","Molex Datgate I/O & Gangbox","Molex Components","Molex Blank KSJ-00005-02 SN","Array","2021-07-02 04:45:55.290163"
"4799","Molex Face Plates & Krone Boxes","Molex Components","Molex Blank Synergy Single Pos BLK (KSJ-00005-02)"," 355.00 No =  355.00 PCS","2021-07-02 04:45:55.386232"
"4800","Molex Cables","Molex Cable","Molex Cat5 25 Pair Riser Cable 305 Mtr (95.C030G)","0.00 No = 0.00 PCS","2021-07-02 04:45:55.482189"
"4801","Molex Cables","Molex Cable","MOLEX CAT-5 305MTR CABLE (CAA-00102)","0.00 Box = 0.00 PCS","2021-07-02 04:45:55.577602"
"4802","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat 5 DataGate Jack (YELLOW) KSJ00024-YL","Array","2021-07-02 04:45:55.673655"
"4803","Molex Patch Panels","Molex Components","Molex Cat5 Datagate Panel 24 Port  PID-00174
","Array","2021-07-02 04:45:55.769493"
"4804","Molex Patch Panels","Molex Components","MOLEX CAT5E 48 PORT RJ45 PANEL PID-00059"," 16.00 No","2021-07-02 04:45:55.861922"
"4805","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat 5E Datagate I/O Grey","Array","2021-07-02 04:45:55.958167"
"4806","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat5E Datagate I/O (KSJ-00032-02-I)"," 149.00 No =  149.00 PCS","2021-07-02 04:45:56.052164"
"4807","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat5E Datagate I/O (KSJ-00032-YL-I)","Array","2021-07-02 04:45:56.149650"
"4808","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat 5E Datagate I/O Yellow","Array","2021-07-02 04:45:56.246225"
"4809","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat5E Datagate Red (KSJ-00024-RD-I)","Array","2021-07-02 04:45:56.342029"
"4810","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat5E Datagate Red (KSJ-00024-RG )Orange"," 2.00 No =  2.00 PCS","2021-07-02 04:45:56.438146"
"4811","Molex Patch Panels","Molex Components","Molex Cat 5E DG Panel 24 Port (Loaded)","Array","2021-07-02 04:45:56.533915"
"4812","Molex Cables","Molex Cable","Molex Cat 5 E FTP Shielded Cable (Caa00013)","0.00 Box = 0.00 PCS","2021-07-02 04:45:56.626128"
"4813","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat 5E GSC Jack Black","Array","2021-07-02 04:45:56.726081"
"4814","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat5e GSC Jack IVY KSJ-00024-02 (WHITE)"," 5.00 No =  5.00 PCS","2021-07-02 04:45:56.818193"
"4815","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat5e GSC Jack IVY KSJ-00024-05","Array","2021-07-02 04:45:56.914307"
"4816","Molex UTP Patch Cords","Molex Components","Molex Cat 5E LS0H Patch Cord 2 Mtr (PCD-01003-0J-I)","Array","2021-07-02 04:45:57.010226"
"4817","Molex UTP Patch Cords","Molex Components","Molex Cat 5E LS0H Patch Cord 3 Mtr (PCD-01005-0H-I)","Array","2021-07-02 04:45:57.113970"
"4818","Molex UTP Patch Cords","Molex Components","Molex Cat 5E Patch Cord 1.5 Mtr (Orange)  PCD-00018-0N
","Array","2021-07-02 04:45:57.213971"
"4819","Molex UTP Patch Cords","Molex Components","Molex Cat 5E PVC Patch Cord 1 Mtr (PCD-01041-0E)","Array","2021-07-02 04:45:57.314213"
"4820","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat5E UNSHUT DATAGATE I/O (KSJ-00032-BL)","Array","2021-07-02 04:45:57.414002"
"4821","Molex UTP Patch Cords","Molex Components","Molex Cat 5E U/UTP  1Mtr Yellow(PCD-01041-0K-I)","Array","2021-07-02 04:45:57.514037"
"4822","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat 5 I/O (Black) KSJ-00025-04","Array","2021-07-02 04:45:57.614324"
"4823","Molex UTP Patch Cords","Molex Components","Molex Cat 5 Patch Cord 1 Mtr Gray","Array","2021-07-02 04:45:57.714156"
"4824","Molex UTP Patch Cords","Molex Components","Molex Cat 5 UTP Patch Cord 5 Mtr (PCD-01044-OE)","Array","2021-07-02 04:45:57.814112"
"4825","Molex UTP Patch Cords","Molex Components","Molex Cat6 20 Mtr UTP Patch Cord (PCD-02039-0H) Blu","0.00 No = 0.00 PCS","2021-07-02 04:45:57.906054"
"4826","Molex UTP Patch Cords","Molex Components","Molex Cat6 20 Mtr UTP Patch Cord (PCD-02039-0J)GRN"," 5.00 No =  5.00 PCS","2021-07-02 04:45:58.002285"
"4827","Molex Patch Panels","Molex Components","Molex Cat6  24 PORT Datagate Patch Panel (Unloaded)","Array","2021-07-02 04:45:58.102172"
"4828","Molex Patch Panels","Molex Components","Molex Cat6 24 Port Patch Panel Without Jack (00-156","Array","2021-07-02 04:45:58.202244"
"4829","Molex Cables","Molex Cable","MOLEX CAT-6 305MTR CABLE  CAA-00076 Blue"," 16.00 Box =  16.00 PCS","2021-07-02 04:45:58.298096"
"4830","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat6A 1 Mtr Patch Cord (PCD-07000-0W-I)WHITE","Array","2021-07-02 04:45:58.394333"
"4831","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat6A 2 Mtr Patch Cord (PCD-07001-0N-I)ORANGE","0.00 No = 0.00 PCS","2021-07-02 04:45:58.489967"
"4832","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat 6A Datagate I/O (Blue)  KSJ-00062-04"," 2.00 No =  2.00 PCS","2021-07-02 04:45:58.582341"
"4833","Molex Patch Panels","Molex Components","Molex Cat 6A Datajack Panel 24 Port","0.00 No = 0.00 PCS","2021-07-02 04:45:58.679054"
"4834","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat6A FTP  LS0H 1 MTR Patch Cord PCD-07000-0P","0.00 No = 0.00 PCS","2021-07-02 04:45:58.774323"
"4835","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat6A FTP LS0H 2MTR Patch Cord (PCD-07001-BK)","0.00 No = 0.00 PCS","2021-07-02 04:45:58.866196"
"4836","Molex FTP Patch Cords","Molex Components","Molex Cat 6A FTP LS0H 2 Mtr Red","Array","2021-07-02 04:45:58.962125"
"4837","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat 6A FTP LS0H 2 Mtr Yellow","Array","2021-07-02 04:45:59.058246"
"4838","Molex FTP Patch Cords","Molex Components","Molex Cat 6A FTP LS0H 3 Mtr Blue","Array","2021-07-02 04:45:59.154069"
"4839","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat 6A FTP Patch Cord 3 Mtr Gra (PCD-00702-0E"," 15.00 No =  15.00 PCS","2021-07-02 04:45:59.586303"
"4840","Molex FTP Patch Cords","Molex Components","Molex Cat 6A  FTP Patch Cord 3 Mtr LS0H","Array","2021-07-02 04:45:59.746073"
"4841","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat6A FTP Patch Yellow 2 MTR (PCD-07001-0K-I)"," 107.00 No =  107.00 PCS","2021-07-02 04:45:59.934066"
"4842","Molex Cables","Molex Cable","Molex Cat6A LS0H 4 P Cable (CAA-0322L-VL)"," 3.00 No =  3.00 PCS","2021-07-02 04:46:00.122112"
"4843","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat 6A Patch Cord (PCD-00702-0h)","Array","2021-07-02 04:46:00.317953"
"4844","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat 6A Sheil 10 Mtr Patch Cord (PCD-07009-0CI","Array","2021-07-02 04:46:00.513799"
"4845","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat6A Shie Gray  Patch Co 1 MTR (PCD-07000-0E"," 98.00 No =  98.00 PCS","2021-07-02 04:46:00.705622"
"4846","Molex FTP Patch Cords","Molex Components","Molex Cat6A Shielded  1 MTR Patch Cord PCD-07020-0E","Array","2021-07-02 04:46:00.898281"
"4847","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat6 A Shielded 5 Mtr Patch Cord (PCD-070240C","Array","2021-07-02 04:46:01.093661"
"4848","Molex Cat A Shielded Patch Cords","Molex Components","Molex Cat6A Shielded 7 Mtr Patch Cord (PCD-07006-0C","Array","2021-07-02 04:46:01.290144"
"4849","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat6A Shielded I/O (KSJ-00062-02-I) White"," 25.00 No =  25.00 PCS","2021-07-02 04:46:01.478207"
"4850","Molex Datgate I/O & Gangbox","Molex Components","Molex Cat 6A Shielded Jack KSJ-00062-04-1 Black","Array","2021-07-02 04:46:01.673921"
